image,class,abundance,probability
1872_03_02.json,Gray's Lovage,1,0
1593_03_03.json,Subalpine Lupine,9,0
1593_03_03.json,Mountain Daisy,1,0
1427_03_04.json,American Bistort,2,0
1681_03_02.json,Subalpine Lupine,5,0
1052_01_03.json,Subalpine Lupine,7,0
1200_02_01.json,Subalpine Lupine,14,0
1200_02_01.json,Mountain Daisy,1,0
1353_02_02.json,Cascade Aster,2,0
1422_01_02.json,Magenta Paintbrush,1,0
1571_01_01.json,Subalpine Lupine,2,0
1684_01_04.json,Subalpine Lupine,2,0
1684_01_04.json,Mountain Daisy,1,0
1864_02_04.json,Subalpine Lupine,4,0
1613_01_03.json,Mountain Daisy,1,0
1512_02_02.json,Subalpine Lupine,3,0
1266_03_04.json,North Mircoseris,8,0
1266_03_04.json,Subalpine Lupine,11,0
1193_03_01.json,Gray's Lovage,4,0
1193_03_01.json,Subalpine Lupine,2,0
1263_01_02.json,American Bistort,21,0
1263_01_02.json,Subalpine Lupine,7,0
1162_02_03.json,Bracted Lousewort,5,0
1162_02_03.json,American Bistort,2,0
1162_02_03.json,Magenta Paintbrush,1,0
1802_03_01.json,Subalpine Lupine,11,0
1171_01_03.json,Subalpine Lupine,3,0
1504_03_04.json,Sharptooth Angelica,1,0
1452_01_01.json,Subalpine Lupine,11,0
1501_01_02.json,Magenta Paintbrush,3,0
1501_01_02.json,American Bistort,8,0
1501_01_02.json,Gray's Lovage,1,0
1501_01_02.json,Subalpine Lupine,15,0
1600_02_03.json,American Bistort,1,0
1465_01_01.json,Subalpine Lupine,1,0
1465_01_01.json,American Bistort,1,0
1790_01_04.json,Mountain Daisy,1,0
1637_02_03.json,Subalpine Lupine,5,0
1637_02_03.json,Mountain Daisy,3,0
1328_02_03.json,Sharptooth Angelica,1,0
1533_03_04.json,Subalpine Lupine,1,0
1795_03_02.json,Subalpine Lupine,4,0
1487_03_03.json,Magenta Paintbrush,1,0
1155_02_03.json,Cascade Aster,18,0
1624_01_03.json,American Bistort,2,0
1525_02_02.json,American Bistort,4,0
1525_02_02.json,Subalpine Lupine,29,0
1476_02_01.json,Gray's Lovage,2,0
1198_03_03.json,Subalpine Lupine,5,0
1618_01_01.json,American Bistort,2,0
1251_03_04.json,Sharptooth Angelica,3,0
1251_03_04.json,Mountain Daisy,1,0
1310_03_04.json,Subalpine Lupine,13,0
1822_01_04.json,American Bistort,1,0
1822_01_04.json,Subalpine Lupine,12,0
1464_02_02.json,Subalpine Lupine,9,0
1537_02_01.json,Subalpine Lupine,9,0
1765_01_03.json,American Bistort,42,0
1827_03_02.json,Subalpine Lupine,6,0
1014_02_03.json,Gray's Lovage,1,0
1246_01_01.json,Mountain Daisy,1,0
1246_01_01.json,Subalpine Lupine,2,0
1787_03_01.json,Gray's Lovage,1,0
1472_03_04.json,American Bistort,1,0
1472_03_04.json,Subalpine Lupine,1,0
1269_02_03.json,American Bistort,1,0
1269_02_03.json,Broadleaf Arnica,3,0
1168_01_02.json,Subalpine Lupine,2,0
1306_02_02.json,Gray's Lovage,1,0
1255_02_01.json,Magenta Paintbrush,5,0
1255_02_01.json,Subalpine Lupine,10,0
1255_02_01.json,American Bistort,1,0
1007_01_03.json,Subalpine Lupine,18,0
1524_01_01.json,American Bistort,7,0
1524_01_01.json,Subalpine Lupine,21,0
1477_01_02.json,Subalpine Lupine,4,0
1831_02_04.json,Subalpine Lupine,5,0
1831_02_04.json,Mountain Daisy,3,0
1518_01_03.json,Mountain Daisy,2,0
1741_02_03.json,Mountain Daisy,9,0
1293_03_03.json,American Bistort,2,0
1806_02_04.json,Subalpine Lupine,6,0
1445_03_04.json,American Bistort,7,0
1445_03_04.json,Magenta Paintbrush,1,0
1445_03_04.json,Subalpine Lupine,1,0
1331_02_02.json,Sharptooth Angelica,4,0
1331_02_02.json,Subalpine Lupine,7,0
1262_02_01.json,Subalpine Lupine,28,0
1030_01_03.json,Subalpine Lupine,13,0
1030_01_03.json,North Mircoseris,1,0
1810_03_02.json,American Bistort,1,0
1184_01_04.json,American Bistort,1,0
1271_01_01.json,Sharptooth Angelica,3,0
1271_01_01.json,Subalpine Lupine,18,0
1322_01_02.json,Mountain Daisy,2,0
1815_01_04.json,Gray's Lovage,1,0
1815_01_04.json,Subalpine Lupine,7,0
1500_02_01.json,Magenta Paintbrush,1,0
1752_01_03.json,Mountain Daisy,1,0
1752_01_03.json,Subalpine Lupine,5,0
1882_01_03.json,Subalpine Lupine,12,0
1662_02_03.json,Subalpine Lupine,43,0
1662_02_03.json,American Bistort,7,0
1662_02_03.json,Magenta Paintbrush,1,0
1079_03_04.json,Cascade Aster,3,0
1563_01_02.json,American Bistort,1,0
1341_02_01.json,Subalpine Lupine,1,0
1113_01_03.json,American Bistort,3,0
1113_01_03.json,Subalpine Lupine,3,0
1693_03_01.json,Sharptooth Angelica,2,0
1100_02_03.json,Sitka Valerian,2,0
1100_02_03.json,Subalpine Lupine,6,0
1860_03_01.json,Subalpine Lupine,11,0
1423_02_01.json,American Bistort,1,0
1570_02_02.json,Subalpine Lupine,2,0
1671_01_03.json,American Bistort,1,0
1414_02_01.json,Subalpine Lupine,1,0
1646_01_03.json,Subalpine Lupine,5,0
1646_01_03.json,American Bistort,1,0
1095_03_02.json,Cascade Aster,3,0
1233_03_04.json,Sharptooth Angelica,1,0
1233_03_04.json,Subalpine Lupine,1,0
1729_01_02.json,Subalpine Lupine,4,0
1058_02_02.json,Cascade Aster,5,0
1137_02_03.json,American Bistort,1,0
1137_02_03.json,Magenta Paintbrush,1,0
1857_03_01.json,Subalpine Lupine,1,0
1090_01_04.json,Cascade Aster,13,0
1365_01_01.json,Subalpine Lupine,2,0
1376_02_01.json,Mountain Daisy,1,0
1225_02_02.json,Cascade Aster,2,0
1124_01_03.json,Gray's Lovage,1,0
1124_01_03.json,Mountain Daisy,2,0
1124_01_03.json,North Mircoseris,1,0
1124_01_03.json,Subalpine Lupine,19,0
1551_03_04.json,American Bistort,11,0
1551_03_04.json,Mountain Daisy,2,0
1551_03_04.json,Magenta Paintbrush,2,0
1551_03_04.json,Sharptooth Angelica,3,0
1551_03_04.json,Subalpine Lupine,5,0
1118_01_01.json,Subalpine Lupine,17,0
1118_01_01.json,Mountain Daisy,1,0
1118_01_01.json,Gray's Lovage,1,0
1669_02_01.json,Subalpine Lupine,28,0
1669_02_01.json,American Bistort,2,0
1387_03_03.json,Gray's Lovage,1,0
1387_03_03.json,Subalpine Lupine,1,0
1655_02_03.json,Subalpine Lupine,87,0
1407_01_01.json,American Bistort,5,0
1407_01_01.json,Gray's Lovage,3,0
1049_02_02.json,Sitka Valerian,1,0
1049_02_02.json,Subalpine Lupine,6,0
1049_02_02.json,North Mircoseris,1,0
1348_01_03.json,Sharptooth Angelica,1,0
1846_03_01.json,Subalpine Lupine,2,0
1126_02_03.json,American Bistort,2,0
1374_01_01.json,American Bistort,2,0
1374_01_01.json,Subalpine Lupine,2,0
1081_01_04.json,Mountain Daisy,1,0
1081_01_04.json,Sharptooth Angelica,5,0
1556_02_02.json,American Bistort,3,0
1556_02_02.json,Sitka Valerian,1,0
1556_02_02.json,Mountain Daisy,1,0
1556_02_02.json,Subalpine Lupine,5,0
1084_03_02.json,Cascade Aster,2,0
1439_02_03.json,Subalpine Lupine,8,0
1738_01_02.json,Subalpine Lupine,3,0
1396_03_03.json,Subalpine Lupine,1,0
1396_03_03.json,American Bistort,1,0
1416_01_01.json,American Bistort,1,0
1689_03_03.json,Subalpine Lupine,1,0
1367_02_01.json,Mountain Daisy,3,0
1234_02_02.json,Mountain Daisy,2,0
1092_02_04.json,Subalpine Lupine,6,0
1092_02_04.json,North Mircoseris,2,0
1135_01_03.json,American Bistort,1,0
1135_01_03.json,Gray's Lovage,1,0
1350_02_01.json,Subalpine Lupine,3,0
1350_02_01.json,Sitka Valerian,1,0
1203_02_02.json,Sharptooth Angelica,1,0
1203_02_02.json,Gray's Lovage,4,0
1102_01_03.json,North Mircoseris,1,0
1102_01_03.json,American Bistort,1,0
1102_01_03.json,Subalpine Lupine,4,0
1673_02_03.json,Subalpine Lupine,17,0
1673_02_03.json,American Bistort,2,0
1421_01_01.json,American Bistort,3,0
1432_02_01.json,Mountain Daisy,2,0
1561_02_02.json,Subalpine Lupine,1,0
1871_03_01.json,Mountain Daisy,1,0
1454_03_04.json,Subalpine Lupine,4,0
1454_03_04.json,American Bistort,1,0
1273_02_01.json,Mountain Daisy,1,0
1273_02_01.json,Sharptooth Angelica,3,0
1273_02_01.json,Subalpine Lupine,1,0
1021_01_03.json,Scarlet Paintbrush,1,0
1750_02_03.json,Gray's Lovage,2,0
1502_01_01.json,Subalpine Lupine,5,0
1817_02_04.json,Subalpine Lupine,11,0
1282_03_03.json,Sharptooth Angelica,4,0
1282_03_03.json,Mountain Daisy,1,0
1282_03_03.json,Subalpine Lupine,2,0
1282_03_03.json,Gray's Lovage,2,0
1336_03_04.json,American Bistort,5,0
1804_01_04.json,Mountain Daisy,4,0
1804_01_04.json,American Bistort,1,0
1804_01_04.json,Subalpine Lupine,5,0
1442_02_02.json,American Bistort,1,0
1442_02_02.json,Subalpine Lupine,5,0
1511_02_01.json,Mountain Daisy,2,0
1743_01_03.json,Mountain Daisy,8,0
1032_02_03.json,Subalpine Lupine,10,0
1801_03_02.json,Subalpine Lupine,3,0
1005_02_03.json,Subalpine Lupine,8,0
1005_02_03.json,American Bistort,1,0
1005_02_03.json,North Mircoseris,2,0
1836_03_02.json,Magenta Paintbrush,1,0
1257_01_01.json,Cascade Aster,1,0
1304_01_02.json,Cascade Aster,13,0
1039_02_01.json,Subalpine Lupine,7,0
1039_02_01.json,North Mircoseris,3,0
1301_03_04.json,Cascade Aster,3,0
1748_01_01.json,Subalpine Lupine,2,0
1833_01_04.json,Subalpine Lupine,5,0
1475_02_02.json,Subalpine Lupine,2,0
1767_02_03.json,Subalpine Lupine,1,0
1535_01_01.json,Mountain Daisy,1,0
1535_01_01.json,Subalpine Lupine,2,0
1535_01_01.json,Gray's Lovage,1,0
1466_01_02.json,American Bistort,5,0
1608_02_02.json,Subalpine Lupine,3,0
1509_01_03.json,American Bistort,6,0
1463_03_04.json,American Bistort,1,0
1463_03_04.json,Subalpine Lupine,2,0
1796_03_01.json,Subalpine Lupine,2,0
1179_01_02.json,Subalpine Lupine,3,0
1157_01_03.json,Subalpine Lupine,4,0
1038_01_02.json,Subalpine Lupine,3,0
1522_03_04.json,American Bistort,1,0
1339_02_03.json,American Bistort,14,0
1339_02_03.json,Sharptooth Angelica,1,0
1339_02_03.json,Subalpine Lupine,5,0
1749_02_02.json,American Bistort,1,0
1527_01_02.json,American Bistort,14,0
1626_02_03.json,Mountain Daisy,2,0
1635_01_03.json,Subalpine Lupine,20,0
1635_01_03.json,American Bistort,5,0
1635_01_03.json,Bracted Lousewort,3,0
1534_02_02.json,Subalpine Lupine,2,0
1467_02_01.json,Magenta Paintbrush,3,0
1609_01_01.json,American Bistort,1,0
1818_03_03.json,American Bistort,1,0
1178_02_01.json,Subalpine Lupine,3,0
1144_02_03.json,Sharptooth Angelica,3,0
1144_02_03.json,Subalpine Lupine,5,0
1321_01_01.json,Magenta Paintbrush,10,0
1321_01_01.json,American Bistort,1,0
1321_01_01.json,Subalpine Lupine,1,0
1272_01_02.json,Subalpine Lupine,8,0
1813_03_01.json,Magenta Paintbrush,1,0
1813_03_01.json,Mountain Daisy,1,0
1768_03_04.json,Subalpine Lupine,4,0
1173_02_03.json,Mountain Daisy,2,0
1173_02_03.json,Sharptooth Angelica,10,0
1503_02_02.json,American Bistort,25,0
1277_03_04.json,Subalpine Lupine,2,0
1443_01_01.json,American Bistort,37,0
1510_01_02.json,American Bistort,1,0
1611_02_03.json,Sharptooth Angelica,7,0
1611_02_03.json,Subalpine Lupine,7,0
1611_02_03.json,American Bistort,4,0
1611_02_03.json,Mountain Daisy,1,0
1160_01_03.json,Sitka Valerian,1,0
1160_01_03.json,Gray's Lovage,4,0
1160_01_03.json,Subalpine Lupine,1,0
1515_03_04.json,Subalpine Lupine,2,0
1351_01_02.json,Mountain Daisy,1,0
1202_01_01.json,North Mircoseris,2,0
1202_01_01.json,Subalpine Lupine,8,0
1050_02_03.json,Scarlet Paintbrush,2,0
1863_03_02.json,Subalpine Lupine,3,0
1399_02_04.json,Magenta Paintbrush,2,0
1582_03_03.json,Subalpine Lupine,2,0
1866_01_04.json,American Bistort,2,0
1866_01_04.json,Subalpine Lupine,8,0
1721_01_03.json,American Bistort,1,0
1686_02_04.json,Sharptooth Angelica,1,0
1573_02_01.json,Subalpine Lupine,4,0
1695_01_04.json,Subalpine Lupine,5,0
1433_01_02.json,American Bistort,14,0
1433_01_02.json,Sitka Valerian,1,0
1433_01_02.json,Subalpine Lupine,22,0
1433_01_02.json,Magenta Paintbrush,1,0
1560_01_01.json,Sharptooth Angelica,7,0
1560_01_01.json,American Bistort,2,0
1560_01_01.json,Magenta Paintbrush,1,0
1560_01_01.json,Mountain Daisy,6,0
1129_03_04.json,Subalpine Lupine,2,0
1436_03_04.json,American Bistort,4,0
1043_01_03.json,American Bistort,1,0
1342_02_02.json,Subalpine Lupine,3,0
1048_01_01.json,Sitka Valerian,1,0
1401_03_04.json,Subalpine Lupine,1,0
1074_01_03.json,Cascade Aster,2,0
1226_02_01.json,Subalpine Lupine,1,0
1226_02_01.json,Sharptooth Angelica,3,0
1404_01_02.json,Subalpine Lupine,4,0
1557_01_01.json,Subalpine Lupine,16,0
1557_01_01.json,American Bistort,2,0
1557_01_01.json,Mountain Daisy,2,0
1557_01_01.json,Sharptooth Angelica,4,0
1842_02_04.json,American Bistort,1,0
1739_02_01.json,Magenta Paintbrush,4,0
1739_02_01.json,American Bistort,6,0
1739_02_01.json,Mountain Daisy,4,0
1739_02_01.json,Subalpine Lupine,2,0
1851_01_04.json,Bracted Lousewort,1,0
1851_01_04.json,Subalpine Lupine,1,0
1679_01_02.json,Subalpine Lupine,21,0
1679_01_02.json,American Bistort,1,0
1679_01_02.json,Magenta Paintbrush,1,0
1578_02_03.json,Magenta Paintbrush,1,0
1096_03_01.json,American Bistort,1,0
1716_01_03.json,Mountain Daisy,16,0
1544_02_01.json,Subalpine Lupine,3,0
1417_02_02.json,Subalpine Lupine,5,0
1366_01_02.json,Mountain Daisy,1,0
1854_03_02.json,American Bistort,1,0
1209_01_03.json,Mountain Daisy,1,0
1209_01_03.json,Magenta Paintbrush,1,0
1209_01_03.json,American Bistort,1,0
1108_02_02.json,Gray's Lovage,2,0
1108_02_02.json,Subalpine Lupine,5,0
1737_03_03.json,Mountain Daisy,2,0
1737_03_03.json,Subalpine Lupine,2,0
1342_01_04.json,Sharptooth Angelica,1,0
1228_03_03.json,Mountain Daisy,2,0
1433_02_04.json,American Bistort,4,0
1433_02_04.json,Subalpine Lupine,12,0
1695_02_02.json,Mountain Daisy,5,0
1594_01_03.json,Subalpine Lupine,1,0
1347_03_02.json,Subalpine Lupine,3,0
1866_02_02.json,Subalpine Lupine,4,0
1866_02_02.json,American Bistort,1,0
1587_02_03.json,American Bistort,3,0
1420_01_04.json,Subalpine Lupine,1,0
1686_01_02.json,Sharptooth Angelica,2,0
1576_03_01.json,Subalpine Lupine,8,0
1576_03_01.json,Mountain Daisy,1,0
1425_03_02.json,American Bistort,1,0
1098_02_03.json,Scarlet Paintbrush,1,0
1399_01_02.json,Mountain Daisy,1,0
1366_02_04.json,American Bistort,1,0
1093_02_01.json,Subalpine Lupine,6,0
1541_03_01.json,Subalpine Lupine,1,0
1412_03_02.json,Subalpine Lupine,3,0
1108_01_04.json,Sharptooth Angelica,5,0
1108_01_04.json,American Bistort,1,0
1679_02_04.json,Subalpine Lupine,10,0
1679_02_04.json,Magenta Paintbrush,2,0
1679_02_04.json,American Bistort,1,0
1679_02_04.json,Mountain Daisy,1,0
1851_02_02.json,American Bistort,1,0
1417_01_04.json,Subalpine Lupine,1,0
1370_03_02.json,Subalpine Lupine,4,0
1842_01_02.json,American Bistort,1,0
1847_03_04.json,Subalpine Lupine,1,0
1080_01_01.json,Subalpine Lupine,5,0
1531_03_02.json,American Bistort,1,0
1797_03_04.json,Broadleaf Arnica,2,0
1245_02_04.json,American Bistort,4,0
1288_03_04.json,American Bistort,1,0
1288_03_04.json,Gray's Lovage,1,0
1288_03_04.json,Sharptooth Angelica,1,0
1534_01_04.json,Subalpine Lupine,1,0
1821_02_01.json,Subalpine Lupine,6,0
1253_03_02.json,North Mircoseris,3,0
1253_03_02.json,Subalpine Lupine,2,0
1749_01_04.json,Sitka Valerian,1,0
1749_01_04.json,American Bistort,1,0
1749_01_04.json,Subalpine Lupine,7,0
1832_01_01.json,American Bistort,1,0
1832_01_01.json,Subalpine Lupine,2,0
1527_02_04.json,American Bistort,5,0
1038_02_04.json,Subalpine Lupine,2,0
1623_03_03.json,Subalpine Lupine,1,0
1194_01_01.json,Mountain Daisy,2,0
1194_01_01.json,Sharptooth Angelica,4,0
1194_01_01.json,Subalpine Lupine,2,0
1614_03_03.json,Mountain Daisy,1,0
1264_03_02.json,Scarlet Paintbrush,1,0
1337_03_01.json,Subalpine Lupine,1,0
1510_02_04.json,American Bistort,1,0
1839_01_03.json,Subalpine Lupine,3,0
1019_03_02.json,Subalpine Lupine,7,0
1503_01_04.json,American Bistort,52,0
1503_01_04.json,Sitka Valerian,1,0
1816_02_01.json,American Bistort,1,0
1176_03_03.json,American Bistort,5,0
1176_03_03.json,Subalpine Lupine,6,0
1506_03_02.json,Magenta Paintbrush,1,0
1455_03_01.json,Subalpine Lupine,1,0
1272_02_04.json,Broadleaf Arnica,1,0
1272_02_04.json,Subalpine Lupine,5,0
1187_02_01.json,Subalpine Lupine,2,0
1528_03_03.json,Subalpine Lupine,2,0
1333_02_04.json,Sharptooth Angelica,1,0
1447_03_02.json,Magenta Paintbrush,1,0
1447_03_02.json,Mountain Daisy,1,0
1447_03_02.json,Subalpine Lupine,2,0
1514_03_01.json,Magenta Paintbrush,2,0
1514_03_01.json,Subalpine Lupine,4,0
1037_03_03.json,Mountain Daisy,1,0
1804_02_02.json,Magenta Paintbrush,3,0
1804_02_02.json,Mountain Daisy,1,0
1804_02_02.json,Subalpine Lupine,7,0
1442_01_04.json,Subalpine Lupine,12,0
1451_02_04.json,Subalpine Lupine,3,0
1817_01_02.json,Subalpine Lupine,10,0
1183_03_04.json,Sharptooth Angelica,1,0
1798_02_03.json,Subalpine Lupine,6,0
1798_02_03.json,Mountain Daisy,1,0
1755_03_03.json,Mountain Daisy,3,0
1755_03_03.json,Subalpine Lupine,10,0
1812_03_04.json,Subalpine Lupine,1,0
1287_02_03.json,Mountain Daisy,1,0
1762_03_03.json,American Bistort,6,0
1762_03_03.json,Bracted Lousewort,2,0
1762_03_03.json,Magenta Paintbrush,6,0
1179_02_04.json,Subalpine Lupine,4,0
1825_03_04.json,Subalpine Lupine,5,0
1793_02_01.json,Subalpine Lupine,1,0
1820_01_02.json,Subalpine Lupine,2,0
1608_01_04.json,Subalpine Lupine,4,0
1608_01_04.json,Mountain Daisy,3,0
1833_02_02.json,Subalpine Lupine,7,0
1475_01_04.json,Subalpine Lupine,11,0
1304_02_04.json,Cascade Aster,9,0
1470_03_02.json,Subalpine Lupine,3,0
1092_01_02.json,Subalpine Lupine,6,0
1092_01_02.json,American Bistort,2,0
1234_01_04.json,Subalpine Lupine,1,0
1393_02_03.json,American Bistort,1,0
1393_02_03.json,North Mircoseris,1,0
1641_03_03.json,Sharptooth Angelica,1,0
1641_03_03.json,Subalpine Lupine,6,0
1641_03_03.json,Gray's Lovage,2,0
1850_01_01.json,American Bistort,7,0
1850_01_01.json,Sitka Valerian,1,0
1850_01_01.json,Bracted Lousewort,1,0
1850_01_01.json,Mountain Daisy,4,0
1850_01_01.json,Magenta Paintbrush,2,0
1850_01_01.json,Subalpine Lupine,15,0
1097_03_04.json,Subalpine Lupine,17,0
1231_03_02.json,Mountain Daisy,1,0
1545_02_04.json,Subalpine Lupine,1,0
1556_01_04.json,American Bistort,3,0
1556_01_04.json,Mountain Daisy,6,0
1556_01_04.json,Sharptooth Angelica,2,0
1556_01_04.json,Subalpine Lupine,3,0
1843_02_01.json,Subalpine Lupine,2,0
1738_02_04.json,Subalpine Lupine,4,0
1123_03_03.json,Gray's Lovage,1,0
1049_01_04.json,Sitka Valerian,1,0
1049_01_04.json,Subalpine Lupine,19,0
1049_01_04.json,American Bistort,1,0
1081_02_02.json,Mountain Daisy,2,0
1081_02_02.json,Subalpine Lupine,1,0
1081_02_02.json,Gray's Lovage,2,0
1081_02_02.json,Sharptooth Angelica,1,0
1564_03_02.json,Mountain Daisy,4,0
1564_03_02.json,American Bistort,5,0
1210_02_04.json,Subalpine Lupine,12,0
1210_02_04.json,Sharptooth Angelica,3,0
1885_03_03.json,Mountain Daisy,3,0
1848_02_03.json,Subalpine Lupine,7,0
1128_03_01.json,North Mircoseris,2,0
1206_03_02.json,American Bistort,1,0
1206_03_02.json,Subalpine Lupine,3,0
1369_03_03.json,Subalpine Lupine,4,0
1369_03_03.json,Sharptooth Angelica,1,0
1369_03_03.json,American Bistort,3,0
1203_01_04.json,American Bistort,1,0
1203_01_04.json,Gray's Lovage,4,0
1203_01_04.json,Subalpine Lupine,4,0
1203_01_04.json,Mountain Daisy,1,0
1203_01_04.json,Sharptooth Angelica,1,0
1398_02_01.json,American Bistort,1,0
1506_02_03.json,Mountain Daisy,2,0
1754_01_01.json,American Bistort,9,0
1754_01_01.json,Magenta Paintbrush,1,0
1754_01_01.json,Subalpine Lupine,27,0
1768_01_03.json,Subalpine Lupine,2,0
1019_02_03.json,American Bistort,1,0
1019_02_03.json,Subalpine Lupine,7,0
1602_03_04.json,American Bistort,1,0
1318_01_02.json,Magenta Paintbrush,12,0
1318_01_02.json,American Bistort,5,0
1318_01_02.json,Subalpine Lupine,2,0
1025_02_01.json,Subalpine Lupine,14,0
1176_02_02.json,American Bistort,11,0
1176_02_02.json,Subalpine Lupine,17,0
1165_01_02.json,Subalpine Lupine,9,0
1258_02_01.json,Subalpine Lupine,4,0
1258_02_01.json,Gray's Lovage,1,0
1160_03_04.json,Sitka Valerian,9,0
1529_01_01.json,Subalpine Lupine,1,0
1614_02_02.json,Mountain Daisy,1,0
1515_01_03.json,American Bistort,8,0
1515_01_03.json,Sitka Valerian,5,0
1515_01_03.json,Subalpine Lupine,11,0
1157_03_04.json,American Bistort,1,0
1157_03_04.json,Subalpine Lupine,5,0
1770_02_01.json,Gray's Lovage,1,0
1770_02_01.json,Subalpine Lupine,1,0
1253_02_03.json,North Mircoseris,5,0
1448_03_04.json,American Bistort,18,0
1152_01_02.json,Subalpine Lupine,4,0
1531_02_03.json,Subalpine Lupine,1,0
1630_01_02.json,Subalpine Lupine,2,0
1763_01_01.json,American Bistort,3,0
1763_01_01.json,Gray's Lovage,1,0
1700_02_02.json,American Bistort,1,0
1381_03_01.json,Subalpine Lupine,2,0
1381_03_01.json,Mountain Daisy,1,0
1370_02_03.json,Subalpine Lupine,4,0
1370_02_03.json,American Bistort,1,0
1122_01_01.json,Subalpine Lupine,3,0
1071_01_02.json,Cascade Aster,6,0
1851_03_03.json,Subalpine Lupine,2,0
1851_03_03.json,Magenta Paintbrush,1,0
1716_03_04.json,Mountain Daisy,2,0
1412_02_03.json,American Bistort,2,0
1412_02_03.json,Mountain Daisy,4,0
1419_02_01.json,American Bistort,6,0
1419_02_01.json,Sitka Valerian,4,0
1419_02_01.json,Mountain Daisy,4,0
1419_02_01.json,Subalpine Lupine,8,0
1425_02_03.json,American Bistort,2,0
1582_01_04.json,Subalpine Lupine,1,0
1724_01_02.json,Subalpine Lupine,1,0
1866_03_03.json,Subalpine Lupine,2,0
1866_03_03.json,Gray's Lovage,1,0
1106_02_01.json,Subalpine Lupine,2,0
1106_02_01.json,North Mircoseris,2,0
1354_01_03.json,Mountain Daisy,12,0
1587_03_02.json,American Bistort,1,0
1587_03_02.json,Mountain Daisy,1,0
1695_03_03.json,Sharptooth Angelica,1,0
1695_03_03.json,Mountain Daisy,1,0
1347_02_03.json,American Bistort,1,0
1046_01_02.json,Subalpine Lupine,25,0
1046_01_02.json,North Mircoseris,1,0
1591_02_04.json,Subalpine Lupine,5,0
